Emotions,Paths
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-04-01-01-02-16.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-04-01-02-01-16.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-04-01-02-02-16.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-04-02-01-01-16.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-04-02-01-02-16.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-04-02-02-01-16.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-04-02-02-02-16.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-05-01-01-01-16.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-05-01-01-02-16.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-05-01-02-01-16.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-05-01-02-02-16.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-05-02-01-01-16.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-05-02-01-02-16.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-05-02-02-01-16.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-05-02-02-02-16.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-06-01-01-01-16.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-06-01-01-02-16.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-06-01-02-01-16.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-06-01-02-02-16.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-06-02-01-01-16.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-06-02-01-02-16.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-06-02-02-01-16.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-06-02-02-02-16.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-07-01-01-01-16.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-07-01-01-02-16.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-07-01-02-01-16.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-07-01-02-02-16.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-07-02-01-01-16.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-07-02-01-02-16.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-07-02-02-01-16.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-07-02-02-02-16.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-08-01-01-01-16.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-08-01-01-02-16.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-08-01-02-01-16.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-08-01-02-02-16.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-08-02-01-01-16.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-08-02-01-02-16.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-08-02-02-01-16.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_16//03-01-08-02-02-02-16.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-01-01-01-01-17.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-01-01-01-02-17.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-01-01-02-01-17.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-01-01-02-02-17.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-02-01-01-01-17.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-02-01-01-02-17.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-02-01-02-01-17.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-02-01-02-02-17.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-02-02-01-01-17.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-02-02-01-02-17.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-02-02-02-01-17.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-02-02-02-02-17.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-03-01-01-01-17.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-03-01-01-02-17.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-03-01-02-01-17.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-03-01-02-02-17.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-03-02-01-01-17.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-03-02-01-02-17.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-03-02-02-01-17.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-03-02-02-02-17.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-04-01-01-01-17.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-04-01-01-02-17.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-04-01-02-01-17.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-04-01-02-02-17.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-04-02-01-01-17.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-04-02-01-02-17.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-04-02-02-01-17.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-04-02-02-02-17.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-05-01-01-01-17.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-05-01-01-02-17.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-05-01-02-01-17.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-05-01-02-02-17.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-05-02-01-01-17.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-05-02-01-02-17.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-05-02-02-01-17.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-05-02-02-02-17.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-06-01-01-01-17.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-06-01-01-02-17.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-06-01-02-01-17.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-06-01-02-02-17.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-06-02-01-01-17.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-06-02-01-02-17.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-06-02-02-01-17.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-06-02-02-02-17.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-07-01-01-01-17.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-07-01-01-02-17.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-07-01-02-01-17.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-07-01-02-02-17.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-07-02-01-01-17.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-07-02-01-02-17.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-07-02-02-01-17.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-07-02-02-02-17.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-08-01-01-01-17.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-08-01-01-02-17.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-08-01-02-01-17.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-08-01-02-02-17.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-08-02-01-01-17.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-08-02-01-02-17.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-08-02-02-01-17.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_17//03-01-08-02-02-02-17.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-01-01-01-01-18.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-01-01-01-02-18.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-01-01-02-01-18.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-01-01-02-02-18.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-02-01-01-01-18.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-02-01-01-02-18.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-02-01-02-01-18.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-02-01-02-02-18.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-02-02-01-01-18.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-02-02-01-02-18.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-02-02-02-01-18.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-02-02-02-02-18.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-03-01-01-01-18.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-03-01-01-02-18.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-03-01-02-01-18.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-03-01-02-02-18.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-03-02-01-01-18.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-03-02-01-02-18.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-03-02-02-01-18.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-03-02-02-02-18.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-04-01-01-01-18.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-04-01-01-02-18.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-04-01-02-01-18.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-04-01-02-02-18.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-04-02-01-01-18.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-04-02-01-02-18.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-04-02-02-01-18.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-04-02-02-02-18.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-05-01-01-01-18.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_18//03-01-05-01-01-02-18.wav
